Skill	Skill-Unterkategorie	Bewertung	Standort	Skill Dauer	Anzahl Mitarbeiter
MySQL	DBMS	2	Hamburg	3	2
MySQL	DBMS	2	Offenbach	1	3
MySQL	DBMS	2	Offenbach	3	1
MySQL	DBMS	2	Offenbach	4	1
MySQL	DBMS	2	Stuttgart	1	1
MySQL	DBMS	2	Stuttgart	2	1
MySQL	DBMS	2	Stuttgart	3	1
MySQL	DBMS	2	Unterhaching	1	12
MySQL	DBMS	2	Unterhaching	2	7
MySQL	DBMS	2	Unterhaching	3	6
MySQL	DBMS	2	Unterhaching	4	1
MySQL	DBMS	2	Wien	1	4
MySQL	DBMS	2	Wien	2	4
MySQL	DBMS	2	Wien	3	1
MySQL	DBMS	2	Wien	4	3
MySQL	DBMS	3	Hamburg	1	1
MySQL	DBMS	3	Hamburg	3	2
MySQL	DBMS	3	Hamburg	4	3
MySQL	DBMS	3	Offenbach	1	1
MySQL	DBMS	3	Offenbach	4	1
MySQL	DBMS	3	Stuttgart	1	2
MySQL	DBMS	3	Stuttgart	4	2
MySQL	DBMS	3	Unterhaching	1	5
MySQL	DBMS	3	Unterhaching	3	5
MySQL	DBMS	3	Unterhaching	4	6
MySQL	DBMS	3	Wien	4	2
Natural	Sprache	1	Offenbach	1	1
Natural	Sprache	2	Offenbach	1	1
Natural	Sprache	3	Unterhaching	1	1
Natural	Sprache	3	Unterhaching	3	1
NDepend	Werkzeug	1	Hamburg	1	1
NDepend	Werkzeug	1	Offenbach	1	1
NDepend	Werkzeug	1	Stuttgart	1	1
NDepend	Werkzeug	1	Unterhaching	1	1
NDepend	Werkzeug	2	Unterhaching	1	1
NDepend	Werkzeug	2	Wien	2	1
Nearshore / Offshore	Vorgehen	1	Offenbach	2	1
Nearshore / Offshore	Vorgehen	1	Unterhaching	1	2
Nearshore / Offshore	Vorgehen	1	Wien	3	1
Nearshore / Offshore	Vorgehen	2	Hamburg	3	1
Nearshore / Offshore	Vorgehen	2	Offenbach	3	1
Nearshore / Offshore	Vorgehen	2	Stuttgart	3	1
Nearshore / Offshore	Vorgehen	2	Unterhaching	1	2
Nearshore / Offshore	Vorgehen	2	Unterhaching	3	1
Nearshore / Offshore	Vorgehen	2	Wien	1	1
Nearshore / Offshore	Vorgehen	2	Wien	2	3
Nearshore / Offshore	Vorgehen	3	Hamburg	3	1
Nearshore / Offshore	Vorgehen	3	Offenbach	3	1
Nearshore / Offshore	Vorgehen	3	Unterhaching	4	1
Negotiation	Sonstiges (Methodik)	3	Hamburg	4	1
Neo4J	Framework	1	Hamburg	1	4
Neo4J	Framework	2	Hamburg	1	1
Neo4J	Framework	3	Hamburg	2	1
Neo4J	Framework	3	Unterhaching	1	2
NetBeans	Werkzeug	1	Hamburg	2	2
NetBeans	Werkzeug	1	Offenbach	1	1
NetBeans	Werkzeug	1	Unterhaching	1	7
NetBeans	Werkzeug	1	Unterhaching	4	1
NetBeans	Werkzeug	1	Wien	2	1
NetBeans	Werkzeug	2	Hamburg	1	2
NetBeans	Werkzeug	2	Offenbach	1	2
NetBeans	Werkzeug	2	Stuttgart	2	1
NetBeans	Werkzeug	2	Unterhaching	1	1
NetBeans	Werkzeug	2	Unterhaching	2	2
NetBeans	Werkzeug	2	Unterhaching	3	1
NetBeans	Werkzeug	2	Wien	1	1
NetBeans	Werkzeug	2	Wien	3	2
NetBeans	Werkzeug	3	Hamburg	1	1
NetBeans	Werkzeug	3	Offenbach	1	1
NetBeans	Werkzeug	3	Stuttgart	3	1
NetBeans	Werkzeug	3	Unterhaching	2	1
NetBeans	Werkzeug	3	Unterhaching	3	1
NetBeans	Werkzeug	3	Unterhaching	4	1
NetBeans	Werkzeug	4	Unterhaching	4	1
NetIQ Identity Manager	Sonstiges (Technologie)	2	Hamburg	2	1
Nexus	Build	1	Hamburg	1	4
Nexus	Build	1	Hamburg	3	1
Nexus	Build	1	Offenbach	1	1
Nexus	Build	1	Stuttgart	1	1
Nexus	Build	1	Unterhaching	1	2
Nexus	Build	1	Unterhaching	2	2
Nexus	Build	1	Unterhaching	3	1
Nexus	Build	1	Wien	1	1
Nexus	Build	2	Hamburg	2	2
Nexus	Build	2	Hamburg	3	1
Nexus	Build	2	Offenbach	3	1
Nexus	Build	2	Stuttgart	1	1
Nexus	Build	2	Unterhaching	2	1
Nexus	Build	2	Unterhaching	3	3
Nexus	Build	2	Wien	2	2
Nexus	Build	2	Wien	3	1
Nexus	Build	3	Hamburg	3	1
Nexus	Build	3	Stuttgart	1	1
Nexus	Build	3	Unterhaching	2	1
nginx	Sonstiges (Technologie)	1	Offenbach	2	1
nginx	Sonstiges (Technologie)	1	Unterhaching	1	1
nginx	Sonstiges (Technologie)	2	Hamburg	4	1
NGTP	Framework	1	Offenbach	1	1
NGTP	Framework	1	Unterhaching	1	1
NGTP	Framework	1	Unterhaching	3	1
NGTP	Framework	2	Unterhaching	3	1
NLP	Ohne Zuordnung	1	Unterhaching	1	1
Node.js	Framework	1	Hamburg	1	3
Node.js	Framework	1	Offenbach	1	2
Node.js	Framework	1	Stuttgart	1	2
Node.js	Framework	1	Unterhaching	1	8
Node.js	Framework	1	Unterhaching	2	2
Node.js	Framework	1	Wien	1	3
Node.js	Framework	1	Wien	2	1
Node.js	Framework	2	Hamburg	2	1
Node.js	Framework	2	Unterhaching	2	1
Node.js	Framework	2	Wien	1	1
Node.js	Framework	2	Wien	2	1
Node.js	Framework	4	Stuttgart	3	1
Notepad++	Werkzeug	1	Hamburg	1	3
Notepad++	Werkzeug	1	Hamburg	3	2
Notepad++	Werkzeug	1	Offenbach	2	1
Notepad++	Werkzeug	1	Offenbach	3	1
Notepad++	Werkzeug	1	Offenbach	4	1
Notepad++	Werkzeug	1	Unterhaching	1	2
Notepad++	Werkzeug	1	Unterhaching	2	2
Notepad++	Werkzeug	1	Unterhaching	3	2
Notepad++	Werkzeug	1	Unterhaching	4	1
Notepad++	Werkzeug	1	Wien	2	2
Notepad++	Werkzeug	1	Wien	3	1
Notepad++	Werkzeug	2	Hamburg	3	2
Notepad++	Werkzeug	2	Offenbach	3	2
Notepad++	Werkzeug	2	Stuttgart	2	1
Notepad++	Werkzeug	2	Stuttgart	3	2
Notepad++	Werkzeug	2	Unterhaching	2	2
Notepad++	Werkzeug	2	Unterhaching	3	8
Notepad++	Werkzeug	2	Wien	3	3
Notepad++	Werkzeug	3	Offenbach	4	1
Notepad++	Werkzeug	3	Unterhaching	3	2
Notepad++	Werkzeug	3	Unterhaching	4	1
Notepad++	Werkzeug	3	Wien	3	1
Notepad++	Werkzeug	3	Wien	4	3
Notepad++	Werkzeug	4	Offenbach	4	1
NUnit	Framework	2	Hamburg	2	1
NUnit	Framework	2	Stuttgart	1	1
NUnit	Framework	3	Wien	4	1
objectIF	Werkzeug	1	Offenbach	2	1
Objective-C	Sprache	1	Offenbach	1	1
Objective-C	Sprache	1	Offenbach	2	1
Objective-C	Sprache	1	Stuttgart	1	1
Objective-C	Sprache	1	Unterhaching	1	1
Objective-C	Sprache	1	Unterhaching	2	1
Objective-C	Sprache	2	Hamburg	3	1
Objective-C	Sprache	2	Unterhaching	2	1
Objective-C	Sprache	2	Wien	1	1
Objective-C	Sprache	3	Unterhaching	1	1
Objective-C	Sprache	3	Unterhaching	2	1
Objektentwurf	Sonstiges (Technologie)	1	Unterhaching	1	1
Objektentwurf	Sonstiges (Technologie)	1	Unterhaching	3	1
Objektentwurf	Sonstiges (Technologie)	2	Hamburg	1	2
Objektentwurf	Sonstiges (Technologie)	2	Hamburg	3	1
Objektentwurf	Sonstiges (Technologie)	3	Offenbach	4	1
Objektentwurf	Sonstiges (Technologie)	3	Stuttgart	4	1
Objektentwurf	Sonstiges (Technologie)	4	Unterhaching	4	1
OOA	Vorgehen	1	Hamburg	2	1
OOA	Vorgehen	1	Offenbach	2	1
OOA	Vorgehen	1	Unterhaching	1	2
OOA	Vorgehen	1	Unterhaching	3	1
OOA	Vorgehen	2	Hamburg	3	1
OOA	Vorgehen	2	Hamburg	4	1
OOA	Vorgehen	2	Offenbach	3	1
OOA	Vorgehen	2	Offenbach	4	1
OOA	Vorgehen	2	Stuttgart	3	1
OOA	Vorgehen	2	Stuttgart	4	1
OOA	Vorgehen	2	Unterhaching	1	1
OOA	Vorgehen	2	Unterhaching	2	1
OOA	Vorgehen	2	Unterhaching	3	2
OOA	Vorgehen	3	Hamburg	4	1
OOA	Vorgehen	3	Unterhaching	3	1
OOA	Vorgehen	3	Unterhaching	4	2
OOA	Vorgehen	3	Wien	4	1
OOA	Vorgehen	4	Unterhaching	4	1
Oozie	Framework	2	Hamburg	2	1
Oozie	Framework	2	Hamburg	3	1
OPC UA	Framework	1	Hamburg	1	1
OPC UA	Framework	1	Wien	1	2
OPC UA	Framework	2	Wien	1	1
Open Workbench	PM	1	Offenbach	2	1
Open Workbench	PM	2	Hamburg	3	1
OpenAM	Framework	2	Offenbach	1	1
OpenAM	Framework	2	Offenbach	2	1
OpenCV	Framework	1	Unterhaching	1	1
OpenCV	Framework	1	Wien	1	1
OpenCV	Framework	2	Hamburg	2	1
OpenCV	Framework	2	Offenbach	1	1
OpenCV	Framework	2	Wien	2	1
openg	Ohne Zuordnung	1	Hamburg	1	1
OpenGL	Sprache	1	Hamburg	1	1
OpenGL	Sprache	1	Hamburg	2	1
OpenGL	Sprache	1	Offenbach	1	1
OpenGL	Sprache	1	Unterhaching	1	2
OpenGL	Sprache	1	Wien	1	1
OpenGL	Sprache	1	Wien	2	1
OpenGL	Sprache	2	Unterhaching	1	1
OpenGL	Sprache	2	Unterhaching	2	2
OpenGL	Sprache	2	Wien	1	1
OpenLayers	Framework	1	Unterhaching	1	1
OpenLayers	Framework	1	Unterhaching	2	3
OpenLayers	Framework	1	Wien	1	1
OpenLayers	Framework	2	Offenbach	1	1
OpenLayers	Framework	2	Unterhaching	1	1
OpenLayers	Framework	2	Unterhaching	2	1
OpenLayers	Framework	2	Wien	3	1
OpenLayers	Framework	3	Unterhaching	2	1
OpenOffice / LibreOffice	Standardsoftware	1	Hamburg	1	1
OpenOffice / LibreOffice	Standardsoftware	1	Hamburg	2	1
OpenOffice / LibreOffice	Standardsoftware	1	Hamburg	4	1
OpenOffice / LibreOffice	Standardsoftware	1	Offenbach	2	1
OpenOffice / LibreOffice	Standardsoftware	1	Offenbach	4	1
OpenOffice / LibreOffice	Standardsoftware	1	Unterhaching	1	1
OpenOffice / LibreOffice	Standardsoftware	1	Unterhaching	2	1
OpenOffice / LibreOffice	Standardsoftware	1	Unterhaching	3	2
OpenOffice / LibreOffice	Standardsoftware	1	Unterhaching	4	2
OpenOffice / LibreOffice	Standardsoftware	1	Wien	1	1
OpenOffice / LibreOffice	Standardsoftware	1	Wien	4	1
OpenOffice / LibreOffice	Standardsoftware	2	Hamburg	3	1
OpenOffice / LibreOffice	Standardsoftware	2	Hamburg	4	1
OpenOffice / LibreOffice	Standardsoftware	2	Offenbach	2	1
OpenOffice / LibreOffice	Standardsoftware	2	Offenbach	4	1
OpenOffice / LibreOffice	Standardsoftware	2	Stuttgart	3	1
OpenOffice / LibreOffice	Standardsoftware	2	Unterhaching	2	1
OpenOffice / LibreOffice	Standardsoftware	2	Wien	2	1
OpenOffice / LibreOffice	Standardsoftware	2	Wien	3	1
OpenOffice / LibreOffice	Standardsoftware	3	Hamburg	3	1
OpenOffice / LibreOffice	Standardsoftware	3	Unterhaching	2	1
OpenOffice / LibreOffice	Standardsoftware	3	Unterhaching	4	1
OpenStreetMap	Ohne Zuordnung	1	Hamburg	1	1
OpenStreetMap	Ohne Zuordnung	1	Unterhaching	1	1
OpenStreetMap	Ohne Zuordnung	2	Wien	2	1
Oracle	DBMS	1	Hamburg	1	5
Oracle	DBMS	1	Hamburg	2	2
Oracle	DBMS	1	Hamburg	3	1
Oracle	DBMS	1	Offenbach	1	1
Oracle	DBMS	1	Offenbach	3	4
Oracle	DBMS	1	Offenbach	4	1
Oracle	DBMS	1	Stuttgart	1	1
Oracle	DBMS	1	Unterhaching	1	5
Oracle	DBMS	1	Unterhaching	2	2
Oracle	DBMS	1	Unterhaching	3	3
Oracle	DBMS	1	Wien	1	2
Oracle	DBMS	1	Wien	2	2
Oracle	DBMS	2	Hamburg	1	3
Oracle	DBMS	2	Hamburg	2	1
Oracle	DBMS	2	Hamburg	3	2
Oracle	DBMS	2	Hamburg	4	2
Oracle	DBMS	2	Offenbach	1	4
Oracle	DBMS	2	Offenbach	2	1
Oracle	DBMS	2	Offenbach	3	1
Oracle	DBMS	2	Offenbach	4	1
Oracle	DBMS	2	Stuttgart	1	2
Oracle	DBMS	2	Stuttgart	2	1
Oracle	DBMS	2	Stuttgart	3	1
Oracle	DBMS	2	Unterhaching	1	11
Oracle	DBMS	2	Unterhaching	2	7
Oracle	DBMS	2	Unterhaching	3	9
Oracle	DBMS	2	Unterhaching	4	5
Oracle	DBMS	2	Wien	1	2
Oracle	DBMS	2	Wien	2	2
Oracle	DBMS	2	Wien	3	2
Oracle	DBMS	2	Wien	4	1
Oracle	DBMS	3	Hamburg	1	1
Oracle	DBMS	3	Hamburg	3	2
Oracle	DBMS	3	Hamburg	4	2
Oracle	DBMS	3	Offenbach	1	3
Oracle	DBMS	3	Offenbach	2	1
Oracle	DBMS	3	Offenbach	4	3
Oracle	DBMS	3	Stuttgart	1	3
Oracle	DBMS	3	Stuttgart	3	1
Oracle	DBMS	3	Unterhaching	1	7
Oracle	DBMS	3	Unterhaching	4	6
Oracle	DBMS	4	Hamburg	4	1
Oracle	DBMS	4	Unterhaching	4	3
Oracle ADF	DBMS	1	Unterhaching	1	1
Oracle ADF	DBMS	2	Hamburg	1	1
Oracle ADF	DBMS	2	Hamburg	3	1
Oracle Application Server	Sonstiges (Technologie)	1	Offenbach	1	1
Oracle Application Server	Sonstiges (Technologie)	1	Unterhaching	2	2
Oracle Application Server	Sonstiges (Technologie)	1	Unterhaching	3	1
Oracle BI	DBMS	1	Offenbach	1	1
Oracle BPEL	DBMS	1	Unterhaching	2	1
Oracle BPEL	DBMS	2	Hamburg	3	1
Oracle Mapviewer	DBMS	2	Unterhaching	2	1
Oracle Siebel	DBMS	1	Offenbach	1	1
Oracle Spatial	DBMS	2	Unterhaching	2	1
Oracle SQL Developer	Werkzeug	1	Hamburg	3	1
Oracle SQL Developer	Werkzeug	1	Unterhaching	1	1
Oracle SQL Developer	Werkzeug	1	Unterhaching	2	1
Oracle SQL Developer	Werkzeug	1	Unterhaching	3	2
Oracle SQL Developer	Werkzeug	1	Wien	1	1
Oracle SQL Developer	Werkzeug	2	Hamburg	3	1
Oracle SQL Developer	Werkzeug	2	Offenbach	3	1
Oracle SQL Developer	Werkzeug	2	Unterhaching	1	1
Oracle SQL Developer	Werkzeug	2	Unterhaching	3	1
Oracle SQL Developer	Werkzeug	2	Unterhaching	4	2
Oracle SQL Developer	Werkzeug	3	Offenbach	3	1
Oracle SQL Developer	Werkzeug	3	Unterhaching	3	1
Oracle SQL Developer	Werkzeug	3	Unterhaching	4	1
Oracle SQL Developer	Werkzeug	3	Wien	3	1
Organisationsaufbau	ITM	1	Hamburg	2	1
OS X	Betriebssystem	1	Hamburg	2	1
OS X	Betriebssystem	1	Hamburg	4	1
OS X	Betriebssystem	1	Offenbach	3	1
OS X	Betriebssystem	1	Stuttgart	1	1
OS X	Betriebssystem	1	Unterhaching	1	2
OS X	Betriebssystem	1	Unterhaching	2	2
OS X	Betriebssystem	1	Unterhaching	3	1
OS X	Betriebssystem	1	Wien	1	1
OS X	Betriebssystem	1	Wien	2	1
OS X	Betriebssystem	2	Hamburg	2	2
OS X	Betriebssystem	2	Hamburg	3	1
OS X	Betriebssystem	2	Stuttgart	1	1
OS X	Betriebssystem	2	Unterhaching	1	1
OS X	Betriebssystem	2	Unterhaching	2	3
OS X	Betriebssystem	2	Unterhaching	3	1
OS X	Betriebssystem	2	Wien	1	1
OS X	Betriebssystem	2	Wien	3	1
OS X	Betriebssystem	3	Hamburg	4	4
OS X	Betriebssystem	3	Offenbach	1	1
OS X	Betriebssystem	3	Offenbach	4	2
OS X	Betriebssystem	3	Unterhaching	1	1
OS X	Betriebssystem	3	Unterhaching	4	1
OS X	Betriebssystem	4	Unterhaching	4	1
OS/1100	Betriebssystem	1	Offenbach	3	1
OS/390	Betriebssystem	1	Hamburg	4	1
OS/390	Betriebssystem	1	Offenbach	4	1
OS/390	Betriebssystem	1	Unterhaching	1	1
OS/390	Betriebssystem	1	Unterhaching	3	2
OS/390	Betriebssystem	2	Offenbach	4	1
OSB (Oracle Service Bus)	Sonstiges (Technologie)	1	Offenbach	1	1
OSGi	Sonstiges (Technologie)	1	Offenbach	1	3
OSGi	Sonstiges (Technologie)	1	Unterhaching	3	1
OSGi	Sonstiges (Technologie)	1	Wien	1	1
OSGi	Sonstiges (Technologie)	2	Stuttgart	1	1
OSGi	Sonstiges (Technologie)	2	Wien	2	1
OSGi	Sonstiges (Technologie)	3	Stuttgart	1	1
Outsourcing	ITM	1	Unterhaching	1	1
Outsourcing	ITM	1	Unterhaching	2	1
Outsourcing	ITM	2	Stuttgart	1	1
Outsourcing	ITM	2	Unterhaching	1	4
Outsourcing	ITM	2	Wien	1	1
Outsourcing	ITM	2	Wien	3	1
Outsourcing	ITM	2	Wien	4	1
Outsourcing	ITM	3	Hamburg	4	1
Pascal	Sprache	1	Offenbach	2	2
Pascal	Sprache	1	Unterhaching	1	2
Pascal	Sprache	1	Wien	1	1
Pascal	Sprache	1	Wien	2	2
Pascal	Sprache	1	Wien	3	1
Pascal	Sprache	2	Hamburg	1	1
Pascal	Sprache	2	Hamburg	3	1
Pascal	Sprache	2	Unterhaching	1	1
Pascal	Sprache	2	Unterhaching	2	1
Pascal	Sprache	2	Unterhaching	4	1
Pascal	Sprache	3	Stuttgart	3	1
Payment Systeme	Ohne Zuordnung	2	Wien	4	1
PDF	Sonstiges (Technologie)	1	Offenbach	4	1
PDF	Sonstiges (Technologie)	1	Wien	2	1
PDF	Sonstiges (Technologie)	2	Hamburg	1	1
PDF	Sonstiges (Technologie)	2	Wien	3	1
Pentaho	DBMS	1	Zürich	3	1
Perl	Sprache	1	Hamburg	2	1
Perl	Sprache	1	Offenbach	1	1
Perl	Sprache	1	Offenbach	2	1
Perl	Sprache	1	Unterhaching	1	3
Perl	Sprache	1	Unterhaching	2	1
Perl	Sprache	1	Wien	1	2
Perl	Sprache	2	Hamburg	1	1
Perl	Sprache	2	Stuttgart	1	2
Perl	Sprache	2	Unterhaching	2	2
Perl	Sprache	2	Unterhaching	3	1
Perl	Sprache	2	Unterhaching	4	3
Perl	Sprache	3	Hamburg	4	1
Perl	Sprache	3	Offenbach	4	2
Perl	Sprache	3	Stuttgart	1	1
Perl	Sprache	3	Unterhaching	1	1
PHP	Sprache	1	Hamburg	1	4
PHP	Sprache	1	Hamburg	2	2
PHP	Sprache	1	Offenbach	1	3
PHP	Sprache	1	Offenbach	2	1
PHP	Sprache	1	Stuttgart	4	1
PHP	Sprache	1	Unterhaching	1	6
PHP	Sprache	1	Unterhaching	2	5
PHP	Sprache	1	Unterhaching	3	1
PHP	Sprache	1	Wien	1	3
PHP	Sprache	1	Wien	2	3
PHP	Sprache	1	Wien	4	1
PHP	Sprache	2	Hamburg	1	3
PHP	Sprache	2	Hamburg	2	3
PHP	Sprache	2	Hamburg	3	1
PHP	Sprache	2	Offenbach	2	1
PHP	Sprache	2	Offenbach	3	1
PHP	Sprache	2	Stuttgart	3	1
PHP	Sprache	2	Unterhaching	1	4
PHP	Sprache	2	Unterhaching	2	3
PHP	Sprache	2	Unterhaching	3	1
PHP	Sprache	2	Unterhaching	4	1
PHP	Sprache	2	Wien	1	1
PHP	Sprache	2	Wien	3	1
PHP	Sprache	2	Zürich	2	1
PHP	Sprache	3	Hamburg	3	2
PHP	Sprache	3	Offenbach	3	1
PHP	Sprache	3	Stuttgart	1	1
PHP	Sprache	3	Stuttgart	4	1
PHP	Sprache	3	Unterhaching	1	2
PHP	Sprache	3	Unterhaching	3	1
PHP	Sprache	3	Wien	1	1
PHP	Sprache	4	Stuttgart	4	1
PL/SQL	DBMS	1	Hamburg	1	3
PL/SQL	DBMS	1	Offenbach	1	1
PL/SQL	DBMS	1	Offenbach	2	1
PL/SQL	DBMS	1	Unterhaching	1	7
PL/SQL	DBMS	1	Unterhaching	3	2
PL/SQL	DBMS	1	Wien	1	2
PL/SQL	DBMS	1	Wien	3	1
PL/SQL	DBMS	2	Hamburg	2	3
PL/SQL	DBMS	2	Hamburg	3	1
PL/SQL	DBMS	2	Offenbach	1	3
PL/SQL	DBMS	2	Stuttgart	1	1
PL/SQL	DBMS	2	Stuttgart	3	1
PL/SQL	DBMS	2	Unterhaching	1	2
PL/SQL	DBMS	2	Unterhaching	2	3
PL/SQL	DBMS	2	Unterhaching	4	1
PL/SQL	DBMS	2	Wien	3	1
PL/SQL	DBMS	3	Offenbach	1	1
PL/SQL	DBMS	3	Stuttgart	1	1
PL/SQL	DBMS	3	Unterhaching	1	1
PL/SQL	DBMS	3	Unterhaching	3	2
PL/SQL	DBMS	3	Unterhaching	4	1
PL/SQL	DBMS	4	Hamburg	4	1
Play	Framework	1	Hamburg	1	1
Play	Framework	1	Offenbach	2	1
Play	Framework	1	Stuttgart	1	1
Play	Framework	1	Wien	1	2
Play	Framework	1	Wien	3	1
Play	Framework	2	Hamburg	2	1
Play	Framework	2	Unterhaching	1	1
PMD	Build	1	Offenbach	1	1
PMD	Build	2	Unterhaching	1	1
PMD	Build	2	Unterhaching	2	2
PMD	Build	2	Wien	2	1
PMD	Build	3	Unterhaching	1	2
PMD	Build	3	Unterhaching	3	1
PMD	Build	3	Wien	3	1
Portlets	Framework	1	Hamburg	1	1
Portlets	Framework	1	Unterhaching	1	1
Portlets	Framework	1	Unterhaching	2	1
Portlets	Framework	1	Unterhaching	3	1
Portlets	Framework	2	Hamburg	3	1
Portlets	Framework	2	Offenbach	2	2
Portlets	Framework	3	Hamburg	3	1
Portlets	Framework	3	Offenbach	3	1
Portlets	Framework	3	Stuttgart	1	1
Portlets	Framework	4	Hamburg	4	1
PostgreSQL	DBMS	1	Hamburg	1	5
PostgreSQL	DBMS	1	Hamburg	2	1
PostgreSQL	DBMS	1	Hamburg	3	2
PostgreSQL	DBMS	1	Offenbach	1	1
PostgreSQL	DBMS	1	Offenbach	2	2
PostgreSQL	DBMS	1	Unterhaching	1	7
PostgreSQL	DBMS	1	Unterhaching	2	2
PostgreSQL	DBMS	1	Unterhaching	4	1
PostgreSQL	DBMS	1	Wien	1	4
PostgreSQL	DBMS	1	Wien	2	1
PostgreSQL	DBMS	2	Hamburg	1	1
PostgreSQL	DBMS	2	Hamburg	3	2
PostgreSQL	DBMS	2	Hamburg	4	1
PostgreSQL	DBMS	2	Offenbach	1	2
PostgreSQL	DBMS	2	Offenbach	4	1
PostgreSQL	DBMS	2	Stuttgart	1	2
PostgreSQL	DBMS	2	Unterhaching	1	2
PostgreSQL	DBMS	2	Unterhaching	2	4
PostgreSQL	DBMS	2	Wien	1	3
PostgreSQL	DBMS	2	Wien	2	3
PostgreSQL	DBMS	2	Wien	3	2
PostgreSQL	DBMS	3	Offenbach	1	1
PostgreSQL	DBMS	3	Stuttgart	1	1
PostgreSQL	DBMS	3	Stuttgart	4	1
PostgreSQL	DBMS	3	Unterhaching	1	2
PostgreSQL	DBMS	3	Unterhaching	3	2
PostgreSQL	DBMS	3	Wien	4	1
PostScript	Sonstiges (Technologie)	1	Offenbach	2	1
PowerBuilder	Werkzeug	1	Offenbach	4	1
PowerBuilder	Werkzeug	1	Unterhaching	3	1
PowerBuilder	Werkzeug	2	Offenbach	1	1
PowerBuilder	Werkzeug	2	Offenbach	3	1
PowerBuilder	Werkzeug	3	Unterhaching	4	1
Powerdesigner	Werkzeug	1	Offenbach	1	1
Powerdesigner	Werkzeug	1	Wien	2	1
Powerdesigner	Werkzeug	2	Unterhaching	3	1
PowerMock	Framework	1	Hamburg	2	1
PowerMock	Framework	1	Offenbach	1	1
PowerMock	Framework	2	Hamburg	2	1
PowerMock	Framework	2	Offenbach	2	1
PowerMock	Framework	2	Wien	2	1
PowerMock	Framework	2	Wien	3	1
Predict Case	Werkzeug	2	Offenbach	1	2
Predict Case	Werkzeug	3	Unterhaching	3	1
Primefaces	Framework	1	Offenbach	1	1
Primefaces	Framework	1	Offenbach	2	2
Primefaces	Framework	1	Wien	1	3
Primefaces	Framework	2	Offenbach	2	1
Primefaces	Framework	2	Unterhaching	1	3
Primefaces	Framework	2	Wien	2	1
Primefaces	Framework	3	Unterhaching	1	1
Primefaces	Framework	3	Unterhaching	3	1
Primefaces	Framework	3	Wien	2	1
Produktmanagement	Vorgehen	2	Stuttgart	4	1
Produktmanagement	Vorgehen	3	Stuttgart	4	1
Professional Scrum Product Owner	Ohne Zuordnung	3	Unterhaching	2	1
Programm-Management	PM	1	Unterhaching	1	1
Programm-Management	PM	1	Unterhaching	3	1
Programm-Management	PM	1	Zürich	2	1
Programm-Management	PM	2	Hamburg	2	1
Programm-Management	PM	2	Hamburg	3	1
Programm-Management	PM	2	Offenbach	3	1
Programm-Management	PM	2	Unterhaching	3	1
Programm-Management	PM	2	Unterhaching	4	1
Programm-Management	PM	2	Wien	3	1
Programm-Management	PM	2	Wien	4	1
Programm-Management	PM	3	Offenbach	3	2
Programm-Management	PM	3	Stuttgart	2	1
Programm-Management	PM	3	Stuttgart	3	1
Programm-Management	PM	3	Unterhaching	2	1
Programm-Management	PM	3	Unterhaching	4	3
Projektmanagement	PM	1	Hamburg	1	4
Projektmanagement	PM	1	Hamburg	2	1
Projektmanagement	PM	1	Offenbach	2	2
Projektmanagement	PM	1	Stuttgart	1	1
Projektmanagement	PM	1	Unterhaching	1	1
Projektmanagement	PM	1	Unterhaching	2	1
Projektmanagement	PM	1	Unterhaching	3	1
Projektmanagement	PM	1	Wien	1	5
Projektmanagement	PM	1	Wien	2	1
Projektmanagement	PM	1	Zürich	3	1
Projektmanagement	PM	2	Hamburg	1	1
Projektmanagement	PM	2	Hamburg	3	3
Projektmanagement	PM	2	Offenbach	4	1
Projektmanagement	PM	2	Stuttgart	1	2
Projektmanagement	PM	2	Unterhaching	1	8
Projektmanagement	PM	2	Unterhaching	2	2
Projektmanagement	PM	2	Unterhaching	3	5
Projektmanagement	PM	2	Unterhaching	4	2
Projektmanagement	PM	2	Wien	1	2
Projektmanagement	PM	2	Wien	2	1
Projektmanagement	PM	2	Wien	3	1
Projektmanagement	PM	2	Wien	4	1
Projektmanagement	PM	3	Hamburg	4	2
Projektmanagement	PM	3	Offenbach	1	1
Projektmanagement	PM	3	Offenbach	4	2
Projektmanagement	PM	3	Stuttgart	1	1
Projektmanagement	PM	3	Stuttgart	3	1
Projektmanagement	PM	3	Stuttgart	4	2
Projektmanagement	PM	3	Unterhaching	1	7
Projektmanagement	PM	3	Unterhaching	3	1
Projektmanagement	PM	3	Unterhaching	4	11
Projektmanagement	PM	3	Wien	4	2
Projektmanagement	PM	3	Zürich	3	1
Projektmanagement	PM	4	Hamburg	4	1
Projektmanagement	PM	4	Offenbach	4	1
Projektmanagement	PM	4	Stuttgart	4	1
Projektmanagement	PM	4	Unterhaching	4	3
Prolog	Sprache	1	Hamburg	1	4
Prolog	Sprache	1	Wien	2	1
Prolog	Sprache	2	Hamburg	3	1
Prolog	Sprache	2	Stuttgart	3	1
Prolog	Sprache	3	Offenbach	4	1
Protobuf	Framework	1	Hamburg	2	1
Protobuf	Framework	1	Wien	1	1
Protobuf	Framework	2	Unterhaching	2	3
Protobuf	Framework	2	Unterhaching	3	1
Protobuf	Framework	2	Wien	3	1
Prozessmanagement	ITM	1	Hamburg	1	1
Prozessmanagement	ITM	1	Stuttgart	1	1
Prozessmanagement	ITM	1	Unterhaching	1	2
